Route_Name,Start_Location,End_Location,Station_Name,Station_Type,Latitude,Longitude,Station_Distance_km,Distance_from_End_km,Fare_INR,Travel_Time_min
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 002,Bus,18.531571775674298,73.88201814232285,0.855,5.984,5,2
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 003,Bus,18.53433668024477,73.8896292441996,1.71,5.13,6,4
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 004,Metro,18.537125735542,73.89717684673724,2.565,4.275,6,6
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 005,Bus,18.53987059529203,73.90474056759287,3.42,3.42,7,8
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 006,Bus,18.54268353282154,73.91227333700428,4.275,2.565,7,10
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 007,Bus,18.54541481656399,73.91986687259826,5.13,1.71,8,12
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 008,Metro,18.54819192898948,73.92742631790823,5.985,0.855,8,14
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 009,Bus,18.55098533321185,73.9349856294265,6.839,0.0,8,16
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 001,Metro,18.62607139676487,73.81215420069951,0.0,4.001,5,0
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 002,Bus,18.626827620114803,73.81424948646074,0.235,3.766,5,1
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 003,Bus,18.627560986987316,73.81637184196731,0.471,3.531,5,1
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 004,Bus,18.628261605407655,73.81845642527506,0.706,3.295,5,2
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 005,Bus,18.62899835908666,73.82053847196248,0.942,3.06,5,2
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 006,Bus,18.629706210012532,73.82265968584885,1.177,2.825,6,3
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 007,Bus,18.630450699870483,73.82471790857379,1.412,2.589,6,3
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 008,Bus,18.63124443916645,73.82681812562485,1.648,2.354,6,4
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 009,Bus,18.631941279819614,73.82890322654549,1.883,2.118,6,5
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 010,Bus,18.632668278051128,73.83101848899528,2.118,1.883,6,5
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 011,Bus,18.633401601892558,73.83311153172473,2.354,1.648,6,6
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 012,Bus,18.634159028704687,73.83520750363523,2.589,1.412,6,6
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 013,Bus,18.63488577427042,73.83727870954662,2.825,1.177,6,7
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 014,Bus,18.635597477576844,73.83941628433661,3.06,0.941,7,7
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 015,Bus,18.636334663878696,73.84152347439178,3.295,0.706,7,8
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 016,Bus,18.637068605588656,73.84358216099983,3.531,0.471,7,8
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 017,Bus,18.637833270909596,73.84569599953342,3.766,0.235,7,9
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 018,Metro,18.638536519887506,73.84776556587042,4.001,0.0,7,10
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 001,Bus,18.507409808126102,73.8076505834255,0.0,7.437,5,0
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 002,Bus,18.508733110593294,73.81179627409155,0.465,6.972,5,1
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 003,Bus,18.510071998915144,73.81599304682501,0.93,6.507,5,2
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 004,Metro,18.511402993468376,73.82019384921615,1.394,6.042,6,3
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 005,Bus,18.512760004147054,73.82439311430404,1.859,5.578,6,4
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 006,Bus,18.514115436860735,73.8285055768779,2.324,5.113,6,6
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 007,Bus,18.51544412022624,73.83269617267008,2.789,4.648,6,7
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 008,Bus,18.516746786926944,73.83689875521777,3.254,4.183,7,8
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 009,Bus,18.518082231860895,73.84108260222494,3.719,3.718,7,9
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 010,Bus,18.51943517101448,73.8452386897919,4.183,3.254,7,10
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 011,Bus,18.520760745936347,73.84941108008722,4.648,2.789,7,11
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 012,Bus,18.522085428959343,73.85359286517493,5.113,2.324,8,12
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 013,Bus,18.523488927576622,73.85775095043284,5.578,1.859,8,13
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 014,Bus,18.524770774036917,73.86193971961241,6.043,1.394,8,15
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 015,Bus,18.526133101276663,73.86610129440638,6.507,0.93,8,16
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 016,Bus,18.527436245748795,73.87032350045132,6.972,0.465,8,17
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 017,Metro,18.52878462027821,73.87449238978283,7.437,0.0,9,18
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 001,Metro,18.501075676407666,73.86267091704097,0.0,9.43,5,0
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 002,Bus,18.50560134068877,73.86925978518276,0.857,8.572,5,2
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 003,Bus,18.510150234678942,73.87586082664936,1.715,7.715,6,4
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 004,Bus,18.51464931949267,73.88237115209856,2.572,6.858,6,6
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 005,Bus,18.519187896608567,73.88896809784603,3.429,6.001,7,8
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 006,Bus,18.523756095717815,73.8955322408144,4.286,5.143,7,10
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 007,Bus,18.528285007784906,73.90211595854684,5.144,4.286,8,12
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 008,Bus,18.532812990950735,73.90866134256699,6.001,3.429,8,14
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 009,Bus,18.537353160259364,73.9152588607443,6.858,2.572,8,16
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 010,Bus,18.541890817616355,73.92183842245542,7.715,1.714,9,19
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 011,Metro,18.546441801139885,73.92840153915901,8.573,0.857,9,21
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 012,Bus,18.55099011593422,73.93498930306986,9.43,0.0,10,23
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 001,Bus,18.49953888979652,73.92559805194732,0.0,19.644,5,0
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 002,Bus,18.512559810353864,73.91299442213722,1.965,17.68,6,5
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 003,Bus,18.52557541678749,73.90041193059952,3.929,15.715,7,9
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 004,Bus,18.538611064785933,73.88781190342652,5.894,13.75,8,14
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 005,Bus,18.551590762468557,73.87524733878165,7.859,11.786,9,19
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 006,Bus,18.564666148561127,73.8626557504325,9.823,9.821,10,24
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 007,Bus,18.57769442146345,73.85006289274699,11.787,7.857,11,28
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 008,Bus,18.590739187035922,73.83746217111961,13.752,5.893,12,33
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 009,Bus,18.603739205397595,73.82487762845848,15.716,3.928,13,38
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 010,Bus,18.616747981281982,73.81228683617672,17.68,1.964,14,42
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 011,Bus,18.629804695424795,73.79970041219504,19.644,0.0,15,47
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 001,Bus,18.528749243061718,73.87447450784491,0.0,12.655,5,0
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 002,Bus,18.536314004042513,73.86968829178622,0.973,11.681,5,2
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 003,Bus,18.543774112877518,73.86490386677025,1.947,10.708,6,5
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 004,Bus,18.551252647373797,73.8600788308063,2.92,9.734,6,7
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 005,Bus,18.558741121737537,73.85530526120704,3.894,8.761,7,9
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 006,Bus,18.566214897451466,73.85050601746363,4.867,7.787,7,12
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 007,Bus,18.573701481602892,73.84572252249797,5.841,6.814,8,14
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 008,Metro,18.5811939536512,73.84093260094109,6.814,5.84,8,16
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 009,Bus,18.58864214663971,73.83611521292788,7.788,4.867,9,19
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 010,Bus,18.596150630924267,73.83132758819251,8.761,3.893,9,21
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 011,Bus,18.603641698761443,73.82653983764826,9.734,2.92,10,23
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 012,Bus,18.611116804114022,73.82173548109394,10.708,1.947,10,26
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 013,Bus,18.61859707782568,73.81692483109578,11.681,0.973,11,28
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 014,Bus,18.62607941370993,73.81215954786603,12.655,0.0,11,30
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 001,Bus,18.530804829674796,73.84746049456429,0.0,4.941,5,0
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 002,Bus,18.5294211211568,73.84512782268868,0.291,4.65,5,1
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 003,Bus,18.528031420763092,73.84276836955634,0.581,4.359,5,1
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 004,Bus,18.52671018672478,73.84042792764002,0.872,4.069,5,2
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 005,Bus,18.52528606900931,73.83810617086777,1.162,3.778,6,3
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 006,Bus,18.523904387413744,73.83575810976562,1.453,3.488,6,3
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 007,Bus,18.522539103638824,73.83342486969627,1.744,3.197,6,4
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 008,Bus,18.52116942797601,73.83108415748262,2.034,2.906,6,5
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 009,Metro,18.519815558356,73.82873490505528,2.325,2.616,6,6
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 010,Bus,18.518401759046622,73.82638687435151,2.616,2.325,6,6
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 011,Bus,18.51705843532561,73.8240320118774,2.906,2.034,6,7
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 012,Bus,18.51570993048163,73.82168327320815,3.197,1.744,7,8
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 013,Metro,18.514326316372426,73.81935252430056,3.487,1.453,7,8
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 014,Bus,18.512918827428088,73.81699729641804,3.778,1.163,7,9
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 015,Metro,18.511544079428045,73.81468031084177,4.069,0.872,7,10
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 016,Bus,18.510142136740406,73.81233058692935,4.359,0.581,7,10
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 017,Bus,18.508765394477262,73.81000564788026,4.65,0.291,7,11
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 018,Bus,18.507392810112865,73.80765594934061,4.941,0.0,7,12
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 001,Bus,18.507363380417086,73.80764727669496,0.0,13.636,5,0
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 002,Bus,18.515560049261445,73.80711648299595,0.909,12.727,5,2
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 003,Metro,18.523727047508654,73.80659985596854,1.818,11.818,6,4
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 004,Bus,18.531906691033182,73.80607165910355,2.727,10.909,6,7
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 005,Bus,18.5400361428439,73.80554909969086,3.636,10.0,7,9
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 006,Bus,18.54818358480831,73.80499853494105,4.545,9.091,7,11
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 007,Metro,18.556341044376282,73.80445212618835,5.454,8.182,8,13
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 008,Metro,18.564518207919185,73.80394410156299,6.364,7.273,8,15
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 009,Bus,18.572692786905314,73.80342499491138,7.273,6.364,9,17
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 010,Metro,18.580840979030206,73.80290279248803,8.182,5.454,9,20
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 011,Bus,18.588996368713804,73.80235490702167,9.091,4.545,10,22
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 012,Metro,18.59715540010603,73.80182983876723,10.0,3.636,10,24
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 013,Bus,18.605331480827935,73.80126448643243,10.909,2.727,10,26
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 014,Bus,18.613474001033758,73.8007662322479,11.818,1.818,11,28
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 015,Bus,18.62162908941011,73.8001975005771,12.727,0.909,11,31
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 016,Bus,18.629813980333505,73.79972409995057,13.636,0.0,12,33
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 001,Bus,18.501047379260434,73.86264386924476,0.0,3.678,5,0
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 002,Bus,18.50438910143388,73.86100597561702,0.409,3.269,5,1
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 003,Bus,18.507687830447228,73.85932486249523,0.817,2.861,5,2
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 004,Bus,18.511008510267438,73.85760437212451,1.226,2.452,6,3
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 005,Bus,18.51427125690232,73.85593009063183,1.635,2.043,6,4
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 006,Metro,18.51758998970117,73.85421563124285,2.043,1.635,6,5
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 007,Bus,18.520890685702145,73.8525267570212,2.452,1.226,6,6
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 008,Metro,18.52418950679771,73.8508129913043,2.861,0.817,6,7
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 009,Bus,18.527533233417692,73.84916920932386,3.269,0.409,7,8
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 010,Bus,18.530810157351624,73.84747549612095,3.678,0.0,7,9
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 001,Bus,18.52878763124819,73.87447555035178,0.0,6.296,5,0
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 002,Bus,18.52461459398551,73.88175788086853,0.899,5.397,5,2
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 003,Bus,18.52043046321031,73.88911474988012,1.799,4.497,6,4
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 004,Metro,18.516289979346364,73.89634768183787,2.698,3.598,6,6
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 005,Bus,18.512107286655034,73.9036716467136,3.598,2.698,7,9
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 006,Bus,18.50789458756571,73.91095334571429,4.497,1.799,7,11
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 007,Bus,18.50372127736538,73.9183038195842,5.397,0.899,8,13
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 008,Bus,18.499521297425556,73.92558823169978,6.296,0.0,8,15
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 001,Bus,18.528823049793136,73.8744619068409,0.0,6.839,5,0
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 002,Bus,18.5305162448209,73.87908664290559,0.526,6.313,5,1
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 003,Bus,18.532210583465233,73.8838069180504,1.052,5.787,6,3
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 004,Bus,18.533949833065595,73.88846167766047,1.578,5.261,6,4
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 005,Bus,18.53560698771076,73.89307371590333,2.105,4.735,6,5
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 006,Bus,18.537327670345128,73.89777125386424,2.631,4.209,6,6
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 007,Bus,18.539039885400342,73.90237400761974,3.157,3.683,7,8
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 008,Metro,18.540788153378365,73.90704590594227,3.683,3.157,7,9
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 009,Bus,18.54243939452866,73.91173834502351,4.209,2.63,7,10
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 010,Bus,18.54414324299508,73.91634984816193,4.735,2.104,7,11
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 011,Bus,18.545871026388163,73.92100572506818,5.261,1.578,8,13
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 012,Bus,18.547586009210054,73.9257124707194,5.787,1.052,8,14
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 013,Bus,18.549287272182493,73.9303182839374,6.313,0.526,8,15
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 014,Bus,18.550977109297968,73.9349394513501,6.839,0.0,8,16
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 001,Bus,18.626057912498613,73.81215457510542,0.0,4.001,5,0
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 002,Bus,18.62684769183601,73.81438527632892,0.25,3.751,5,1
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 003,Bus,18.62764513435703,73.81662927352879,0.5,3.501,5,1
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 004,Bus,18.62841345271906,73.81884963900441,0.75,3.251,5,2
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 005,Bus,18.629171482731092,73.8210393097511,1.0,3.001,6,2
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 006,Bus,18.630001667406002,73.82330316137228,1.25,2.751,6,3
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 007,Bus,18.630768962313216,73.82549635623594,1.501,2.501,6,4
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 008,Bus,18.631486262641886,73.82774396735962,1.751,2.251,6,4
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 009,Bus,18.632307524070683,73.8299438100679,2.001,2.001,6,5
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 010,Bus,18.633067626337535,73.8321873737802,2.251,1.751,6,5
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 011,Bus,18.633835765360637,73.83440535101862,2.501,1.501,6,6
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 012,Bus,18.63461878192438,73.83663249734455,2.751,1.25,6,7
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 013,Bus,18.63542342838756,73.83888909714948,3.001,1.0,7,7
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 014,Metro,18.636205004205237,73.84112807431151,3.251,0.75,7,8
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 015,Bus,18.63698636449589,73.8432529093939,3.501,0.5,7,8
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 016,Bus,18.63774062803085,73.84556771780414,3.751,0.25,7,9
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 017,Bus,18.63853966082048,73.84777874430479,4.001,0.0,7,10
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 001,Bus,18.50739218655183,73.80764503619591,0.0,7.437,5,0
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 002,Bus,18.510462144714875,73.81719506533217,1.062,6.374,6,3
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 003,Bus,18.5135239447313,73.82676525576079,2.125,5.312,6,5
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 004,Metro,18.516573401971147,73.83629104626961,3.187,4.25,7,8
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 005,Metro,18.519669821119585,73.84582651086028,4.25,3.187,7,10
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 006,Bus,18.522655180561486,73.85538597720038,5.312,2.125,8,13
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 007,Metro,18.52573747049558,73.86495140309025,6.375,1.062,8,15
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 008,Bus,18.528811519780312,73.87446671547976,7.437,0.0,9,18
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 001,Bus,18.501072372578403,73.86273076393447,0.0,9.43,5,0
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 002,Bus,18.505224339344405,73.868695308958,0.786,8.644,5,2
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 003,Bus,18.509361580685415,73.87474572275214,1.572,7.858,6,4
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 004,Metro,18.513529384248802,73.88075736401322,2.358,7.072,6,6
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 005,Bus,18.517701975230082,73.88681224046155,3.143,6.286,7,8
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 006,Metro,18.52187089085517,73.89283869218119,3.929,5.5,7,9
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 007,Metro,18.526013479212867,73.89884771772937,4.715,4.715,7,11
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 008,Bus,18.5301696646728,73.90484775968883,5.501,3.929,8,13
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 009,Metro,18.534365746494057,73.91088080059511,6.287,3.143,8,15
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 010,Metro,18.53851712783481,73.9169165703913,7.072,2.357,9,17
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 011,Bus,18.54266935294552,73.92290541869237,7.858,1.571,9,19
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 012,Bus,18.54687100976759,73.92893158213016,8.644,0.786,9,21
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 013,Metro,18.551004891224956,73.93496355913724,9.43,0.0,10,23
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 001,Bus,18.499525083862533,73.9255937905034,0.0,19.644,5,0
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 002,Bus,18.518154090950013,73.90758241040781,2.807,16.838,6,7
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 003,Bus,18.536763498086803,73.88962382209067,5.613,14.031,8,13
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 004,Bus,18.555352229934137,73.87164927082999,8.42,11.225,9,20
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 005,Metro,18.573952861486816,73.85365705471204,11.226,8.418,11,27
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 006,Metro,18.592559655695226,73.83567208464672,14.032,5.612,12,34
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 007,Bus,18.611162797657723,73.81768693557308,16.838,2.806,13,40
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 008,Bus,18.62980047325404,73.79970734766034,19.644,0.0,15,47
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 001,Bus,18.528817982389604,73.87448996931647,0.0,12.655,5,0
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 002,Bus,18.53963119190484,73.86755444993292,1.406,11.248,6,3
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 003,Bus,18.55041149042471,73.86059609027602,2.812,9.842,6,7
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 004,Bus,18.561200730695777,73.85366841298027,4.218,8.436,7,10
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 005,Bus,18.572036242930793,73.84681776246694,5.624,7.03,8,13
